Source,CH1,CH2
Second,Volt,Volt
-0.00006326000,3.20000,3.24000
-0.00006325000,3.16000,3.20000
-0.00006324000,3.20000,3.24000
-0.00006323000,3.24000,3.28000
-0.00006322000,3.16000,3.28000
-0.00006321000,3.20000,3.24000
-0.00006320000,3.20000,3.20000
-0.00006319000,3.20000,3.24000
-0.00006318000,3.20000,3.24000
-0.00006317000,3.20000,3.20000
-0.00006316000,3.20000,3.20000
-0.00006315000,3.20000,3.28000
-0.00006314000,3.20000,3.28000
-0.00006313000,3.20000,3.28000
-0.00006312000,3.20000,3.24000
-0.00006311000,3.20000,3.20000
-0.00006310000,3.20000,3.24000
-0.00006309000,3.20000,3.20000
-0.00006308000,3.20000,3.20000
-0.00006307000,3.20000,3.24000
-0.00006306000,3.20000,3.20000
-0.00006305000,3.16000,3.28000
-0.00006304000,3.16000,3.28000
-0.00006303000,3.20000,3.24000
-0.00006302000,3.20000,3.28000
-0.00006301000,3.24000,3.28000
-0.00006300000,3.20000,3.20000
-0.00006299000,3.20000,3.20000
-0.00006298000,3.20000,3.20000
-0.00006297000,3.16000,3.24000
-0.00006296000,3.20000,3.28000
-0.00006295000,3.20000,3.24000
-0.00006294000,3.20000,3.24000
-0.00006293000,3.20000,3.24000
-0.00006292000,3.16000,3.20000
-0.00006291000,3.20000,3.20000
-0.00006290000,3.20000,3.20000
-0.00006289000,3.20000,3.24000
-0.00006288000,3.16000,3.28000
-0.00006287000,3.20000,3.28000
-0.00006286000,3.20000,3.24000
-0.00006285000,3.20000,3.20000
-0.00006284000,3.16000,3.20000
-0.00006283000,3.20000,3.24000
-0.00006282000,3.20000,3.20000
-0.00006281000,3.20000,3.20000
-0.00006280000,3.20000,3.28000
-0.00006279000,3.20000,3.24000
-0.00006278000,3.20000,3.28000
-0.00006277000,3.16000,3.24000
-0.00006276000,3.20000,3.24000
-0.00006275000,3.20000,3.20000
-0.00006274000,3.20000,3.20000
-0.00006273000,3.24000,3.20000
-0.00006272000,3.20000,3.20000
-0.00006271000,3.20000,3.24000
-0.00006270000,3.20000,3.28000
-0.00006269000,3.16000,3.24000
-0.00006268000,3.20000,3.24000
-0.00006267000,3.20000,3.20000
-0.00006266000,3.16000,3.20000
-0.00006265000,3.16000,3.20000
-0.00006264000,3.16000,3.24000
-0.00006263000,3.20000,3.24000
-0.00006262000,3.20000,3.28000
-0.00006261000,3.20000,3.28000
-0.00006260000,3.16000,3.28000
-0.00006259000,3.20000,3.24000
-0.00006258000,3.24000,3.24000
-0.00006257000,3.20000,3.24000
-0.00006256000,3.20000,3.20000
-0.00006255000,3.20000,3.20000
-0.00006254000,3.20000,3.20000
